局名,ppb
西部コミュニティセンター,16
国設大阪,27
茨木市役所,10
高石中学校,21
池田市立南畑会館,24
大東市役所,17
府立修徳学院,13
貝塚市消防署,29
島本町役場,18
富田林市役所,12
南海団地,33
泉南市役所,31
緑ケ丘小学校,15
三日市公民館,10
藤井寺市役所,13
岸和田中央公園,22
佐野中学校,31
泉大津市役所,26
豊能町役場,16
此花区役所,****
平尾小学校,14
野中小学校,23
桃谷中学校,8
大宮中学校,****
聖賢小学校,****
清江小学校,14
摂陽中学校,****
今宮中学校,15
九条南小学校,****
茨田北小学校,****
南港中央公園,24
出来島小学校,0
少林寺,14
浜寺,25
三宝,14
若松台,18
石津,24
登美丘,18
深井,14
美原,6
金岡南,14
高石消防署高師浜出張所,24
豊中市千成,21
豊中市千里,****
豊中市役所,****
吹田市垂水,25
吹田市北消防署,16
吹田市高野台,16
東大阪市西保健センター,10
東大阪市六万寺,19
東大阪市環境衛生検査センター,7
楠葉,21
枚方市役所,18
王仁公園,16
高槻北,****
庄所,19
八尾市保健所,11
成田,
寝屋川市役所,14
