局名,ppb
西部コミュニティセンター,6
国設大阪,1
茨木市役所,2
高石中学校,14
池田市立南畑会館,10
大東市役所,7
府立修徳学院,11
貝塚市消防署,32
島本町役場,3
富田林市役所,19
南海団地,34
泉南市役所,35
緑ケ丘小学校,29
三日市公民館,23
藤井寺市役所,12
岸和田中央公園,27
佐野中学校,34
泉大津市役所,23
豊能町役場,22
此花区役所,****
平尾小学校,1
野中小学校,3
桃谷中学校,4
大宮中学校,****
聖賢小学校,****
清江小学校,2
摂陽中学校,****
今宮中学校,2
九条南小学校,1
茨田北小学校,****
南港中央公園,3
出来島小学校,1
少林寺,5
浜寺,15
三宝,2
若松台,18
石津,9
登美丘,18
深井,15
美原,8
金岡南,8
高石消防署高師浜出張所,14
豊中市千成,1
豊中市千里,1
豊中市役所,1
吹田市垂水,3
吹田市北消防署,3
吹田市高野台,1
東大阪市西保健センター,5
東大阪市六万寺,8
東大阪市環境衛生検査センター,6
楠葉,12
枚方市役所,7
王仁公園,****
高槻北,****
庄所,4
八尾市保健所,8
成田,
寝屋川市役所,6
