局名,ppb
西部コミュニティセンター,11
国設大阪,12
茨木市役所,2
高石中学校,4
池田市立南畑会館,9
大東市役所,7
府立修徳学院,9
貝塚市消防署,14
島本町役場,4
富田林市役所,16
南海団地,28
泉南市役所,22
緑ケ丘小学校,15
三日市公民館,13
藤井寺市役所,12
岸和田中央公園,14
佐野中学校,14
泉大津市役所,12
豊能町役場,7
此花区役所,18
平尾小学校,13
野中小学校,14
桃谷中学校,14
大宮中学校,14
聖賢小学校,15
清江小学校,19
摂陽中学校,12
今宮中学校,14
九条南小学校,11
茨田北小学校,11
南港中央公園,14
出来島小学校,4
少林寺,13
浜寺,13
三宝,16
若松台,12
石津,18
登美丘,15
深井,10
美原,4
金岡南,12
高石消防署高師浜出張所,11
豊中市千成,10
豊中市千里,3
豊中市役所,6
吹田市垂水,12
吹田市北消防署,6
吹田市高野台,2
東大阪市西保健センター,13
東大阪市六万寺,14
東大阪市環境衛生検査センター,6
楠葉,6
枚方市役所,4
王仁公園,1
高槻北,****
庄所,4
八尾市保健所,10
成田,
寝屋川市役所,4
