局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,0
高石中学校,4
池田市立南畑会館,20
大東市役所,1
府立修徳学院,7
貝塚市消防署,14
島本町役場,1
富田林市役所,12
南海団地,19
泉南市役所,15
緑ケ丘小学校,5
三日市公民館,13
藤井寺市役所,3
岸和田中央公園,9
佐野中学校,11
泉大津市役所,9
豊能町役場,28
此花区役所,2
平尾小学校,2
野中小学校,3
桃谷中学校,2
大宮中学校,1
聖賢小学校,1
清江小学校,0
摂陽中学校,0
今宮中学校,1
九条南小学校,1
茨田北小学校,2
南港中央公園,2
出来島小学校,1
少林寺,1
浜寺,4
三宝,1
若松台,13
石津,1
登美丘,8
深井,4
美原,2
金岡南,3
高石消防署高師浜出張所,5
豊中市千成,4
豊中市千里,****
豊中市役所,6
吹田市垂水,2
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,1
東大阪市六万寺,2
東大阪市環境衛生検査センター,1
楠葉,1
枚方市役所,0
王仁公園,3
高槻北,****
庄所,1
八尾市保健所,1
成田,
寝屋川市役所,1
