局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,1
高石中学校,8
池田市立南畑会館,9
大東市役所,20
府立修徳学院,10
貝塚市消防署,12
島本町役場,2
富田林市役所,11
南海団地,19
泉南市役所,18
緑ケ丘小学校,12
三日市公民館,8
藤井寺市役所,7
岸和田中央公園,8
佐野中学校,10
泉大津市役所,10
豊能町役場,2
此花区役所,2
平尾小学校,1
野中小学校,2
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,1
摂陽中学校,7
今宮中学校,2
九条南小学校,2
茨田北小学校,4
南港中央公園,2
出来島小学校,1
少林寺,2
浜寺,9
三宝,1
若松台,14
石津,7
登美丘,16
深井,7
美原,5
金岡南,6
高石消防署高師浜出張所,4
豊中市千成,5
豊中市千里,3
豊中市役所,0
吹田市垂水,1
吹田市北消防署,2
吹田市高野台,1
東大阪市西保健センター,3
東大阪市六万寺,1
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,0
王仁公園,0
高槻北,****
庄所,2
八尾市保健所,3
成田,
寝屋川市役所,1
