局名,ppb
西部コミュニティセンター,13
国設大阪,12
茨木市役所,17
高石中学校,15
池田市立南畑会館,32
大東市役所,17
府立修徳学院,13
貝塚市消防署,17
島本町役場,16
富田林市役所,17
南海団地,42
泉南市役所,37
緑ケ丘小学校,18
三日市公民館,16
藤井寺市役所,15
岸和田中央公園,11
佐野中学校,24
泉大津市役所,17
豊能町役場,30
此花区役所,10
平尾小学校,10
野中小学校,14
桃谷中学校,8
大宮中学校,13
聖賢小学校,10
清江小学校,7
摂陽中学校,6
今宮中学校,9
九条南小学校,11
茨田北小学校,7
南港中央公園,6
出来島小学校,9
少林寺,5
浜寺,13
三宝,8
若松台,12
石津,7
登美丘,16
深井,15
美原,12
金岡南,15
高石消防署高師浜出張所,14
豊中市千成,15
豊中市千里,24
豊中市役所,20
吹田市垂水,15
吹田市北消防署,21
吹田市高野台,13
東大阪市西保健センター,6
東大阪市六万寺,27
東大阪市環境衛生検査センター,0
楠葉,16
枚方市役所,12
王仁公園,****
高槻北,****
庄所,17
八尾市保健所,11
成田,
寝屋川市役所,13
