局名,ppb
西部コミュニティセンター,23
国設大阪,31
茨木市役所,17
高石中学校,17
池田市立南畑会館,30
大東市役所,19
府立修徳学院,14
貝塚市消防署,29
島本町役場,18
富田林市役所,16
南海団地,32
泉南市役所,30
緑ケ丘小学校,20
三日市公民館,16
藤井寺市役所,13
岸和田中央公園,22
佐野中学校,25
泉大津市役所,23
豊能町役場,12
此花区役所,27
平尾小学校,29
野中小学校,29
桃谷中学校,13
大宮中学校,27
聖賢小学校,32
清江小学校,****
摂陽中学校,12
今宮中学校,****
九条南小学校,28
茨田北小学校,12
南港中央公園,****
出来島小学校,****
少林寺,10
浜寺,8
三宝,14
若松台,21
石津,5
登美丘,20
深井,16
美原,12
金岡南,11
高石消防署高師浜出張所,18
豊中市千成,20
豊中市千里,23
豊中市役所,25
吹田市垂水,28
吹田市北消防署,12
吹田市高野台,13
東大阪市西保健センター,11
東大阪市六万寺,22
東大阪市環境衛生検査センター,0
楠葉,19
枚方市役所,22
王仁公園,17
高槻北,****
庄所,25
八尾市保健所,12
成田,
寝屋川市役所,22
