局名,ppb
西部コミュニティセンター,16
国設大阪,22
茨木市役所,26
高石中学校,14
池田市立南畑会館,28
大東市役所,17
府立修徳学院,4
貝塚市消防署,17
島本町役場,14
富田林市役所,7
南海団地,28
泉南市役所,30
緑ケ丘小学校,8
三日市公民館,5
藤井寺市役所,7
岸和田中央公園,19
佐野中学校,28
泉大津市役所,13
豊能町役場,31
此花区役所,17
平尾小学校,18
野中小学校,22
桃谷中学校,20
大宮中学校,19
聖賢小学校,20
清江小学校,17
摂陽中学校,14
今宮中学校,16
九条南小学校,17
茨田北小学校,22
南港中央公園,15
出来島小学校,20
少林寺,13
浜寺,6
三宝,14
若松台,7
石津,7
登美丘,3
深井,14
美原,6
金岡南,13
高石消防署高師浜出張所,12
豊中市千成,****
豊中市千里,10
豊中市役所,23
吹田市垂水,21
吹田市北消防署,23
吹田市高野台,17
東大阪市西保健センター,23
東大阪市六万寺,5
東大阪市環境衛生検査センター,10
楠葉,24
枚方市役所,9
王仁公園,22
高槻北,****
庄所,24
八尾市保健所,16
成田,
寝屋川市役所,13
