局名,ppb
西部コミュニティセンター,10
国設大阪,11
茨木市役所,4
高石中学校,2
池田市立南畑会館,6
大東市役所,11
府立修徳学院,9
貝塚市消防署,0
島本町役場,4
富田林市役所,3
南海団地,14
泉南市役所,5
緑ケ丘小学校,0
三日市公民館,2
藤井寺市役所,2
岸和田中央公園,1
佐野中学校,12
泉大津市役所,1
豊能町役場,19
此花区役所,5
平尾小学校,11
野中小学校,6
桃谷中学校,13
大宮中学校,6
聖賢小学校,9
清江小学校,9
摂陽中学校,4
今宮中学校,10
九条南小学校,9
茨田北小学校,9
南港中央公園,6
出来島小学校,3
少林寺,6
浜寺,4
三宝,7
若松台,1
石津,5
登美丘,1
深井,0
美原,0
金岡南,5
高石消防署高師浜出張所,1
豊中市千成,****
豊中市千里,1
豊中市役所,0
吹田市垂水,4
吹田市北消防署,1
吹田市高野台,1
東大阪市西保健センター,10
東大阪市六万寺,3
東大阪市環境衛生検査センター,6
楠葉,4
枚方市役所,6
王仁公園,6
高槻北,****
庄所,4
八尾市保健所,2
成田,
寝屋川市役所,7
