局名,ppb
西部コミュニティセンター,8
国設大阪,1
茨木市役所,3
高石中学校,0
池田市立南畑会館,11
大東市役所,8
府立修徳学院,10
貝塚市消防署,6
島本町役場,3
富田林市役所,14
南海団地,22
泉南市役所,22
緑ケ丘小学校,11
三日市公民館,9
藤井寺市役所,11
岸和田中央公園,3
佐野中学校,18
泉大津市役所,3
豊能町役場,11
此花区役所,2
平尾小学校,1
野中小学校,4
桃谷中学校,3
大宮中学校,6
聖賢小学校,5
清江小学校,****
摂陽中学校,2
今宮中学校,****
九条南小学校,1
茨田北小学校,8
南港中央公園,****
出来島小学校,****
少林寺,1
浜寺,1
三宝,1
若松台,9
石津,0
登美丘,4
深井,1
美原,0
金岡南,2
高石消防署高師浜出張所,1
豊中市千成,3
豊中市千里,2
豊中市役所,1
吹田市垂水,3
吹田市北消防署,2
吹田市高野台,2
東大阪市西保健センター,4
東大阪市六万寺,10
東大阪市環境衛生検査センター,12
楠葉,8
枚方市役所,6
王仁公園,****
高槻北,****
庄所,2
八尾市保健所,2
成田,
寝屋川市役所,5
