局名,ppb
西部コミュニティセンター,2
国設大阪,7
茨木市役所,12
高石中学校,19
池田市立南畑会館,11
大東市役所,1
府立修徳学院,22
貝塚市消防署,30
島本町役場,10
富田林市役所,26
南海団地,38
泉南市役所,37
緑ケ丘小学校,24
三日市公民館,25
藤井寺市役所,21
岸和田中央公園,18
佐野中学校,26
泉大津市役所,22
豊能町役場,12
此花区役所,3
平尾小学校,2
野中小学校,3
桃谷中学校,6
大宮中学校,1
聖賢小学校,3
清江小学校,****
摂陽中学校,17
今宮中学校,****
九条南小学校,1
茨田北小学校,3
南港中央公園,****
出来島小学校,****
少林寺,2
浜寺,10
三宝,1
若松台,33
石津,1
登美丘,20
深井,10
美原,10
金岡南,11
高石消防署高師浜出張所,13
豊中市千成,2
豊中市千里,10
豊中市役所,2
吹田市垂水,2
吹田市北消防署,5
吹田市高野台,1
東大阪市西保健センター,10
東大阪市六万寺,12
東大阪市環境衛生検査センター,****
楠葉,10
枚方市役所,1
王仁公園,****
高槻北,****
庄所,7
八尾市保健所,15
成田,
寝屋川市役所,
