局名,ppb
西部コミュニティセンター,12
国設大阪,9
茨木市役所,13
高石中学校,21
池田市立南畑会館,20
大東市役所,5
府立修徳学院,3
貝塚市消防署,20
島本町役場,1
富田林市役所,4
南海団地,38
泉南市役所,39
緑ケ丘小学校,8
三日市公民館,4
藤井寺市役所,4
岸和田中央公園,18
佐野中学校,35
泉大津市役所,22
豊能町役場,32
此花区役所,****
平尾小学校,4
野中小学校,8
桃谷中学校,2
大宮中学校,****
聖賢小学校,****
清江小学校,8
摂陽中学校,****
今宮中学校,2
九条南小学校,2
茨田北小学校,****
南港中央公園,22
出来島小学校,3
少林寺,25
浜寺,28
三宝,11
若松台,17
石津,24
登美丘,19
深井,23
美原,9
金岡南,12
高石消防署高師浜出張所,24
豊中市千成,3
豊中市千里,20
豊中市役所,11
吹田市垂水,9
吹田市北消防署,14
吹田市高野台,3
東大阪市西保健センター,2
東大阪市六万寺,4
東大阪市環境衛生検査センター,0
楠葉,3
枚方市役所,7
王仁公園,****
高槻北,****
庄所,2
八尾市保健所,0
成田,
寝屋川市役所,
