局名,ppb
西部コミュニティセンター,26
国設大阪,26
茨木市役所,23
高石中学校,23
池田市立南畑会館,31
大東市役所,18
府立修徳学院,13
貝塚市消防署,22
島本町役場,14
富田林市役所,18
南海団地,25
泉南市役所,22
緑ケ丘小学校,18
三日市公民館,17
藤井寺市役所,21
岸和田中央公園,20
佐野中学校,20
泉大津市役所,24
豊能町役場,22
此花区役所,****
平尾小学校,21
野中小学校,17
桃谷中学校,27
大宮中学校,****
聖賢小学校,****
清江小学校,27
摂陽中学校,****
今宮中学校,30
九条南小学校,****
茨田北小学校,****
南港中央公園,10
出来島小学校,22
少林寺,30
浜寺,27
三宝,28
若松台,14
石津,28
登美丘,24
深井,24
美原,13
金岡南,25
高石消防署高師浜出張所,22
豊中市千成,18
豊中市千里,27
豊中市役所,23
吹田市垂水,27
吹田市北消防署,23
吹田市高野台,21
東大阪市西保健センター,19
東大阪市六万寺,22
東大阪市環境衛生検査センター,13
楠葉,17
枚方市役所,18
王仁公園,12
高槻北,26
庄所,22
八尾市保健所,21
成田,
寝屋川市役所,20
