局名,ppb
西部コミュニティセンター,52
国設大阪,53
茨木市役所,57
高石中学校,47
池田市立南畑会館,67
大東市役所,62
府立修徳学院,43
貝塚市消防署,53
島本町役場,42
富田林市役所,56
南海団地,34
泉南市役所,52
緑ケ丘小学校,46
三日市公民館,36
藤井寺市役所,59
岸和田中央公園,54
佐野中学校,55
泉大津市役所,52
豊能町役場,36
此花区役所,48
平尾小学校,50
野中小学校,57
桃谷中学校,53
大宮中学校,54
聖賢小学校,55
清江小学校,53
摂陽中学校,54
今宮中学校,52
九条南小学校,53
茨田北小学校,61
南港中央公園,51
出来島小学校,35
少林寺,56
浜寺,54
三宝,51
若松台,53
石津,52
登美丘,59
深井,60
美原,47
金岡南,60
高石消防署高師浜出張所,42
豊中市千成,60
豊中市千里,58
豊中市役所,62
吹田市垂水,62
吹田市北消防署,64
吹田市高野台,66
東大阪市西保健センター,61
東大阪市六万寺,55
東大阪市環境衛生検査センター,61
楠葉,72
枚方市役所,73
王仁公園,69
高槻北,55
庄所,68
八尾市保健所,65
成田,
寝屋川市役所,62
