局名,ppb
西部コミュニティセンター,26
国設大阪,41
茨木市役所,42
高石中学校,2
池田市立南畑会館,38
大東市役所,5
府立修徳学院,9
貝塚市消防署,15
島本町役場,10
富田林市役所,4
南海団地,17
泉南市役所,15
緑ケ丘小学校,8
三日市公民館,5
藤井寺市役所,4
岸和田中央公園,4
佐野中学校,11
泉大津市役所,8
豊能町役場,34
此花区役所,13
平尾小学校,34
野中小学校,32
桃谷中学校,30
大宮中学校,35
聖賢小学校,34
清江小学校,8
摂陽中学校,1
今宮中学校,36
九条南小学校,27
茨田北小学校,15
南港中央公園,6
出来島小学校,25
少林寺,2
浜寺,4
三宝,3
若松台,9
石津,2
登美丘,7
深井,2
美原,2
金岡南,6
高石消防署高師浜出張所,2
豊中市千成,22
豊中市千里,26
豊中市役所,21
吹田市垂水,33
吹田市北消防署,23
吹田市高野台,19
東大阪市西保健センター,19
東大阪市六万寺,31
東大阪市環境衛生検査センター,3
楠葉,10
枚方市役所,3
王仁公園,6
高槻北,40
庄所,3
八尾市保健所,1
成田,
寝屋川市役所,4
