局名,ppb
西部コミュニティセンター,62
国設大阪,59
茨木市役所,62
高石中学校,64
池田市立南畑会館,63
大東市役所,67
府立修徳学院,62
貝塚市消防署,60
島本町役場,68
富田林市役所,70
南海団地,58
泉南市役所,68
緑ケ丘小学校,69
三日市公民館,60
藤井寺市役所,78
岸和田中央公園,63
佐野中学校,62
泉大津市役所,58
豊能町役場,58
此花区役所,63
平尾小学校,61
野中小学校,68
桃谷中学校,62
大宮中学校,66
聖賢小学校,59
清江小学校,60
摂陽中学校,66
今宮中学校,60
九条南小学校,57
茨田北小学校,67
南港中央公園,57
出来島小学校,49
少林寺,68
浜寺,65
三宝,62
若松台,71
石津,65
登美丘,76
深井,76
美原,58
金岡南,78
高石消防署高師浜出張所,55
豊中市千成,67
豊中市千里,62
豊中市役所,64
吹田市垂水,71
吹田市北消防署,66
吹田市高野台,68
東大阪市西保健センター,68
東大阪市六万寺,74
東大阪市環境衛生検査センター,66
楠葉,70
枚方市役所,68
王仁公園,67
高槻北,66
庄所,69
八尾市保健所,74
成田,
寝屋川市役所,58
