局名,ppb
西部コミュニティセンター,65
国設大阪,56
茨木市役所,40
高石中学校,60
池田市立南畑会館,72
大東市役所,37
府立修徳学院,52
貝塚市消防署,61
島本町役場,39
富田林市役所,92
南海団地,54
泉南市役所,64
緑ケ丘小学校,73
三日市公民館,79
藤井寺市役所,76
岸和田中央公園,67
佐野中学校,63
泉大津市役所,58
豊能町役場,65
此花区役所,54
平尾小学校,46
野中小学校,67
桃谷中学校,61
大宮中学校,76
聖賢小学校,69
清江小学校,47
摂陽中学校,53
今宮中学校,64
九条南小学校,50
茨田北小学校,49
南港中央公園,40
出来島小学校,28
少林寺,57
浜寺,58
三宝,50
若松台,81
石津,50
登美丘,89
深井,81
美原,71
金岡南,72
高石消防署高師浜出張所,47
豊中市千成,67
豊中市千里,66
豊中市役所,67
吹田市垂水,68
吹田市北消防署,64
吹田市高野台,63
東大阪市西保健センター,64
東大阪市六万寺,37
東大阪市環境衛生検査センター,38
楠葉,38
枚方市役所,38
王仁公園,35
高槻北,40
庄所,40
八尾市保健所,68
成田,
寝屋川市役所,32
