局名,ppb
西部コミュニティセンター,62
国設大阪,67
茨木市役所,60
高石中学校,54
池田市立南畑会館,65
大東市役所,61
府立修徳学院,49
貝塚市消防署,64
島本町役場,59
富田林市役所,59
南海団地,57
泉南市役所,63
緑ケ丘小学校,69
三日市公民館,54
藤井寺市役所,57
岸和田中央公園,75
佐野中学校,65
泉大津市役所,66
豊能町役場,65
此花区役所,67
平尾小学校,63
野中小学校,68
桃谷中学校,52
大宮中学校,66
聖賢小学校,64
清江小学校,59
摂陽中学校,59
今宮中学校,69
九条南小学校,67
茨田北小学校,66
南港中央公園,60
出来島小学校,54
少林寺,68
浜寺,77
三宝,66
若松台,63
石津,60
登美丘,67
深井,74
美原,47
金岡南,60
高石消防署高師浜出張所,63
豊中市千成,68
豊中市千里,57
豊中市役所,63
吹田市垂水,
吹田市北消防署,
吹田市高野台,
東大阪市西保健センター,61
東大阪市六万寺,58
東大阪市環境衛生検査センター,57
楠葉,54
枚方市役所,63
王仁公園,56
高槻北,59
庄所,63
八尾市保健所,59
成田,
寝屋川市役所,55
