局名,ppb
西部コミュニティセンター,61
国設大阪,45
茨木市役所,49
高石中学校,49
池田市立南畑会館,55
大東市役所,56
府立修徳学院,46
貝塚市消防署,46
島本町役場,56
富田林市役所,56
南海団地,41
泉南市役所,46
緑ケ丘小学校,50
三日市公民館,54
藤井寺市役所,55
岸和田中央公園,48
佐野中学校,24
泉大津市役所,49
豊能町役場,59
此花区役所,44
平尾小学校,47
野中小学校,55
桃谷中学校,46
大宮中学校,62
聖賢小学校,53
清江小学校,39
摂陽中学校,41
今宮中学校,49
九条南小学校,42
茨田北小学校,32
南港中央公園,36
出来島小学校,29
少林寺,50
浜寺,50
三宝,45
若松台,51
石津,39
登美丘,****
深井,53
美原,42
金岡南,51
高石消防署高師浜出張所,42
豊中市千成,53
豊中市千里,48
豊中市役所,55
吹田市垂水,56
吹田市北消防署,60
吹田市高野台,58
東大阪市西保健センター,51
東大阪市六万寺,53
東大阪市環境衛生検査センター,48
楠葉,63
枚方市役所,65
王仁公園,61
高槻北,60
庄所,63
八尾市保健所,52
成田,
寝屋川市役所,60
