局名,ppb
西部コミュニティセンター,55
国設大阪,57
茨木市役所,51
高石中学校,36
池田市立南畑会館,56
大東市役所,52
府立修徳学院,37
貝塚市消防署,****
島本町役場,42
富田林市役所,50
南海団地,34
泉南市役所,****
緑ケ丘小学校,45
三日市公民館,43
藤井寺市役所,54
岸和田中央公園,44
佐野中学校,47
泉大津市役所,38
豊能町役場,51
此花区役所,44
平尾小学校,42
野中小学校,55
桃谷中学校,59
大宮中学校,57
聖賢小学校,58
清江小学校,42
摂陽中学校,54
今宮中学校,58
九条南小学校,48
茨田北小学校,56
南港中央公園,30
出来島小学校,36
少林寺,42
浜寺,38
三宝,23
若松台,50
石津,33
登美丘,55
深井,53
美原,44
金岡南,51
高石消防署高師浜出張所,26
豊中市千成,50
豊中市千里,45
豊中市役所,50
吹田市垂水,53
吹田市北消防署,49
吹田市高野台,52
東大阪市西保健センター,59
東大阪市六万寺,48
東大阪市環境衛生検査センター,53
楠葉,46
枚方市役所,47
王仁公園,44
高槻北,49
庄所,53
八尾市保健所,****
成田,
寝屋川市役所,44
