局名,ppb
西部コミュニティセンター,58
国設大阪,47
茨木市役所,51
高石中学校,49
池田市立南畑会館,48
大東市役所,57
府立修徳学院,45
貝塚市消防署,50
島本町役場,55
富田林市役所,58
南海団地,46
泉南市役所,51
緑ケ丘小学校,50
三日市公民館,51
藤井寺市役所,55
岸和田中央公園,53
佐野中学校,33
泉大津市役所,53
豊能町役場,39
此花区役所,45
平尾小学校,46
野中小学校,49
桃谷中学校,51
大宮中学校,61
聖賢小学校,54
清江小学校,37
摂陽中学校,43
今宮中学校,52
九条南小学校,42
茨田北小学校,30
南港中央公園,35
出来島小学校,33
少林寺,50
浜寺,50
三宝,44
若松台,46
石津,37
登美丘,52
深井,54
美原,45
金岡南,51
高石消防署高師浜出張所,42
豊中市千成,56
豊中市千里,48
豊中市役所,55
吹田市垂水,58
吹田市北消防署,59
吹田市高野台,59
東大阪市西保健センター,56
東大阪市六万寺,54
東大阪市環境衛生検査センター,52
楠葉,58
枚方市役所,59
王仁公園,53
高槻北,59
庄所,62
八尾市保健所,48
成田,
寝屋川市役所,55
