局名,ppb
西部コミュニティセンター,82
国設大阪,77
茨木市役所,73
高石中学校,75
池田市立南畑会館,79
大東市役所,81
府立修徳学院,68
貝塚市消防署,76
島本町役場,60
富田林市役所,79
南海団地,59
泉南市役所,80
緑ケ丘小学校,77
三日市公民館,62
藤井寺市役所,75
岸和田中央公園,79
佐野中学校,77
泉大津市役所,72
豊能町役場,47
此花区役所,74
平尾小学校,80
野中小学校,76
桃谷中学校,66
大宮中学校,80
聖賢小学校,80
清江小学校,77
摂陽中学校,74
今宮中学校,79
九条南小学校,74
茨田北小学校,83
南港中央公園,67
出来島小学校,67
少林寺,83
浜寺,82
三宝,47
若松台,79
石津,79
登美丘,78
深井,82
美原,67
金岡南,78
高石消防署高師浜出張所,65
豊中市千成,75
豊中市千里,70
豊中市役所,72
吹田市垂水,76
吹田市北消防署,81
吹田市高野台,80
東大阪市西保健センター,82
東大阪市六万寺,79
東大阪市環境衛生検査センター,80
楠葉,78
枚方市役所,85
王仁公園,79
高槻北,58
庄所,81
八尾市保健所,79
成田,
寝屋川市役所,78
