局名,ppb
西部コミュニティセンター,86
国設大阪,81
茨木市役所,77
高石中学校,79
池田市立南畑会館,85
大東市役所,84
府立修徳学院,67
貝塚市消防署,78
島本町役場,71
富田林市役所,81
南海団地,72
泉南市役所,82
緑ケ丘小学校,80
三日市公民館,75
藤井寺市役所,78
岸和田中央公園,83
佐野中学校,79
泉大津市役所,73
豊能町役場,65
此花区役所,76
平尾小学校,81
野中小学校,****
桃谷中学校,67
大宮中学校,86
聖賢小学校,83
清江小学校,77
摂陽中学校,78
今宮中学校,83
九条南小学校,78
茨田北小学校,86
南港中央公園,76
出来島小学校,61
少林寺,84
浜寺,84
三宝,75
若松台,81
石津,81
登美丘,82
深井,84
美原,70
金岡南,80
高石消防署高師浜出張所,73
豊中市千成,85
豊中市千里,77
豊中市役所,81
吹田市垂水,83
吹田市北消防署,87
吹田市高野台,86
東大阪市西保健センター,82
東大阪市六万寺,82
東大阪市環境衛生検査センター,81
楠葉,85
枚方市役所,91
王仁公園,84
高槻北,72
庄所,86
八尾市保健所,82
成田,
寝屋川市役所,82
