局名,ppb
西部コミュニティセンター,54
国設大阪,58
茨木市役所,53
高石中学校,57
池田市立南畑会館,59
大東市役所,55
府立修徳学院,53
貝塚市消防署,59
島本町役場,50
富田林市役所,73
南海団地,50
泉南市役所,60
緑ケ丘小学校,63
三日市公民館,67
藤井寺市役所,62
岸和田中央公園,62
佐野中学校,62
泉大津市役所,61
豊能町役場,59
此花区役所,53
平尾小学校,48
野中小学校,56
桃谷中学校,47
大宮中学校,53
聖賢小学校,55
清江小学校,56
摂陽中学校,56
今宮中学校,55
九条南小学校,52
茨田北小学校,55
南港中央公園,47
出来島小学校,39
少林寺,59
浜寺,58
三宝,57
若松台,62
石津,58
登美丘,66
深井,63
美原,55
金岡南,57
高石消防署高師浜出張所,54
豊中市千成,56
豊中市千里,55
豊中市役所,55
吹田市垂水,
吹田市北消防署,
吹田市高野台,
東大阪市西保健センター,56
東大阪市六万寺,52
東大阪市環境衛生検査センター,49
楠葉,51
枚方市役所,55
王仁公園,51
高槻北,50
庄所,56
八尾市保健所,54
成田,
寝屋川市役所,47
