局名,ppb
西部コミュニティセンター,41
国設大阪,49
茨木市役所,41
高石中学校,60
池田市立南畑会館,44
大東市役所,51
府立修徳学院,42
貝塚市消防署,63
島本町役場,44
富田林市役所,55
南海団地,78
泉南市役所,74
緑ケ丘小学校,60
三日市公民館,49
藤井寺市役所,54
岸和田中央公園,69
佐野中学校,77
泉大津市役所,58
豊能町役場,44
此花区役所,44
平尾小学校,50
野中小学校,49
桃谷中学校,50
大宮中学校,50
聖賢小学校,50
清江小学校,49
摂陽中学校,52
今宮中学校,53
九条南小学校,49
茨田北小学校,52
南港中央公園,46
出来島小学校,40
少林寺,56
浜寺,64
三宝,58
若松台,65
石津,57
登美丘,66
深井,68
美原,43
金岡南,67
高石消防署高師浜出張所,56
豊中市千成,47
豊中市千里,41
豊中市役所,42
吹田市垂水,43
吹田市北消防署,42
吹田市高野台,43
東大阪市西保健センター,53
東大阪市六万寺,48
東大阪市環境衛生検査センター,43
楠葉,48
枚方市役所,52
王仁公園,52
高槻北,****
庄所,47
八尾市保健所,52
成田,
寝屋川市役所,48
