局名,ppb
西部コミュニティセンター,42
国設大阪,39
茨木市役所,45
高石中学校,60
池田市立南畑会館,49
大東市役所,46
府立修徳学院,44
貝塚市消防署,58
島本町役場,46
富田林市役所,61
南海団地,53
泉南市役所,61
緑ケ丘小学校,69
三日市公民館,51
藤井寺市役所,50
岸和田中央公園,70
佐野中学校,55
泉大津市役所,67
豊能町役場,48
此花区役所,31
平尾小学校,50
野中小学校,43
桃谷中学校,42
大宮中学校,43
聖賢小学校,39
清江小学校,49
摂陽中学校,38
今宮中学校,53
九条南小学校,44
茨田北小学校,46
南港中央公園,52
出来島小学校,27
少林寺,56
浜寺,64
三宝,48
若松台,63
石津,****
登美丘,65
深井,66
美原,49
金岡南,62
高石消防署高師浜出張所,47
豊中市千成,43
豊中市千里,39
豊中市役所,45
吹田市垂水,46
吹田市北消防署,44
吹田市高野台,47
東大阪市西保健センター,42
東大阪市六万寺,43
東大阪市環境衛生検査センター,32
楠葉,41
枚方市役所,47
王仁公園,45
高槻北,45
庄所,49
八尾市保健所,37
成田,
寝屋川市役所,41
