局名,ppb
西部コミュニティセンター,44
国設大阪,40
茨木市役所,49
高石中学校,58
池田市立南畑会館,50
大東市役所,48
府立修徳学院,33
貝塚市消防署,****
島本町役場,48
富田林市役所,53
南海団地,53
泉南市役所,61
緑ケ丘小学校,64
三日市公民館,49
藤井寺市役所,37
岸和田中央公園,69
佐野中学校,59
泉大津市役所,57
豊能町役場,51
此花区役所,35
平尾小学校,43
野中小学校,45
桃谷中学校,****
大宮中学校,45
聖賢小学校,41
清江小学校,****
摂陽中学校,37
今宮中学校,45
九条南小学校,43
茨田北小学校,47
南港中央公園,48
出来島小学校,38
少林寺,55
浜寺,61
三宝,48
若松台,59
石津,37
登美丘,55
深井,62
美原,31
金岡南,59
高石消防署高師浜出張所,42
豊中市千成,41
豊中市千里,44
豊中市役所,43
吹田市垂水,44
吹田市北消防署,46
吹田市高野台,48
東大阪市西保健センター,41
東大阪市六万寺,42
東大阪市環境衛生検査センター,33
楠葉,43
枚方市役所,51
王仁公園,47
高槻北,48
庄所,52
八尾市保健所,****
成田,
寝屋川市役所,45
