局名,ppb
西部コミュニティセンター,64
国設大阪,66
茨木市役所,51
高石中学校,67
池田市立南畑会館,55
大東市役所,67
府立修徳学院,38
貝塚市消防署,52
島本町役場,51
富田林市役所,43
南海団地,53
泉南市役所,53
緑ケ丘小学校,54
三日市公民館,35
藤井寺市役所,60
岸和田中央公園,54
佐野中学校,44
泉大津市役所,60
豊能町役場,50
此花区役所,55
平尾小学校,60
野中小学校,56
桃谷中学校,57
大宮中学校,63
聖賢小学校,70
清江小学校,76
摂陽中学校,75
今宮中学校,65
九条南小学校,57
茨田北小学校,70
南港中央公園,53
出来島小学校,53
少林寺,78
浜寺,80
三宝,73
若松台,45
石津,78
登美丘,63
深井,68
美原,49
金岡南,79
高石消防署高師浜出張所,61
豊中市千成,58
豊中市千里,63
豊中市役所,59
吹田市垂水,67
吹田市北消防署,61
吹田市高野台,60
東大阪市西保健センター,75
東大阪市六万寺,59
東大阪市環境衛生検査センター,75
楠葉,57
枚方市役所,56
王仁公園,59
高槻北,49
庄所,52
八尾市保健所,71
成田,
寝屋川市役所,56
