局名,ppb
西部コミュニティセンター,88
国設大阪,83
茨木市役所,77
高石中学校,82
池田市立南畑会館,87
大東市役所,86
府立修徳学院,67
貝塚市消防署,76
島本町役場,79
富田林市役所,81
南海団地,74
泉南市役所,80
緑ケ丘小学校,79
三日市公民館,76
藤井寺市役所,79
岸和田中央公園,83
佐野中学校,78
泉大津市役所,77
豊能町役場,78
此花区役所,78
平尾小学校,79
野中小学校,****
桃谷中学校,66
大宮中学校,88
聖賢小学校,85
清江小学校,81
摂陽中学校,80
今宮中学校,82
九条南小学校,80
茨田北小学校,89
南港中央公園,81
出来島小学校,65
少林寺,83
浜寺,85
三宝,82
若松台,81
石津,82
登美丘,84
深井,86
美原,70
金岡南,82
高石消防署高師浜出張所,77
豊中市千成,87
豊中市千里,80
豊中市役所,85
吹田市垂水,88
吹田市北消防署,89
吹田市高野台,89
東大阪市西保健センター,83
東大阪市六万寺,82
東大阪市環境衛生検査センター,82
楠葉,91
枚方市役所,94
王仁公園,86
高槻北,79
庄所,90
八尾市保健所,83
成田,
寝屋川市役所,84
