局名,ppb
西部コミュニティセンター,76
国設大阪,53
茨木市役所,66
高石中学校,52
池田市立南畑会館,72
大東市役所,71
府立修徳学院,48
貝塚市消防署,59
島本町役場,87
富田林市役所,59
南海団地,55
泉南市役所,63
緑ケ丘小学校,58
三日市公民館,62
藤井寺市役所,57
岸和田中央公園,56
佐野中学校,52
泉大津市役所,51
豊能町役場,71
此花区役所,46
平尾小学校,48
野中小学校,53
桃谷中学校,54
大宮中学校,71
聖賢小学校,60
清江小学校,44
摂陽中学校,41
今宮中学校,52
九条南小学校,46
茨田北小学校,69
南港中央公園,49
出来島小学校,32
少林寺,59
浜寺,54
三宝,49
若松台,60
石津,60
登美丘,56
深井,57
美原,44
金岡南,57
高石消防署高師浜出張所,41
豊中市千成,57
豊中市千里,68
豊中市役所,73
吹田市垂水,68
吹田市北消防署,80
吹田市高野台,79
東大阪市西保健センター,72
東大阪市六万寺,63
東大阪市環境衛生検査センター,67
楠葉,88
枚方市役所,86
王仁公園,71
高槻北,87
庄所,94
八尾市保健所,57
成田,
寝屋川市役所,67
