局名,ppb
西部コミュニティセンター,48
国設大阪,56
茨木市役所,53
高石中学校,65
池田市立南畑会館,55
大東市役所,46
府立修徳学院,40
貝塚市消防署,44
島本町役場,48
富田林市役所,57
南海団地,47
泉南市役所,55
緑ケ丘小学校,58
三日市公民館,63
藤井寺市役所,46
岸和田中央公園,52
佐野中学校,56
泉大津市役所,57
豊能町役場,34
此花区役所,62
平尾小学校,59
野中小学校,59
桃谷中学校,55
大宮中学校,52
聖賢小学校,53
清江小学校,57
摂陽中学校,56
今宮中学校,64
九条南小学校,58
茨田北小学校,50
南港中央公園,50
出来島小学校,56
少林寺,61
浜寺,57
三宝,55
若松台,62
石津,49
登美丘,64
深井,62
美原,47
金岡南,65
高石消防署高師浜出張所,50
豊中市千成,57
豊中市千里,50
豊中市役所,51
吹田市垂水,53
吹田市北消防署,55
吹田市高野台,54
東大阪市西保健センター,54
東大阪市六万寺,43
東大阪市環境衛生検査センター,45
楠葉,48
枚方市役所,51
王仁公園,44
高槻北,49
庄所,52
八尾市保健所,45
成田,
寝屋川市役所,41
