局名,ppb
西部コミュニティセンター,64
国設大阪,57
茨木市役所,51
高石中学校,51
池田市立南畑会館,****
大東市役所,59
府立修徳学院,40
貝塚市消防署,47
島本町役場,60
富田林市役所,55
南海団地,45
泉南市役所,51
緑ケ丘小学校,51
三日市公民館,52
藤井寺市役所,53
岸和田中央公園,51
佐野中学校,32
泉大津市役所,53
豊能町役場,52
此花区役所,50
平尾小学校,51
野中小学校,56
桃谷中学校,55
大宮中学校,66
聖賢小学校,58
清江小学校,40
摂陽中学校,44
今宮中学校,55
九条南小学校,47
茨田北小学校,38
南港中央公園,39
出来島小学校,33
少林寺,50
浜寺,51
三宝,47
若松台,50
石津,40
登美丘,49
深井,51
美原,41
金岡南,51
高石消防署高師浜出張所,43
豊中市千成,59
豊中市千里,49
豊中市役所,56
吹田市垂水,60
吹田市北消防署,60
吹田市高野台,61
東大阪市西保健センター,59
東大阪市六万寺,58
東大阪市環境衛生検査センター,56
楠葉,65
枚方市役所,69
王仁公園,62
高槻北,59
庄所,64
八尾市保健所,54
成田,
寝屋川市役所,59
