局名,ppb
西部コミュニティセンター,49
国設大阪,63
茨木市役所,53
高石中学校,45
池田市立南畑会館,55
大東市役所,49
府立修徳学院,57
貝塚市消防署,45
島本町役場,49
富田林市役所,75
南海団地,47
泉南市役所,51
緑ケ丘小学校,55
三日市公民館,63
藤井寺市役所,76
岸和田中央公園,52
佐野中学校,49
泉大津市役所,45
豊能町役場,51
此花区役所,54
平尾小学校,45
野中小学校,61
桃谷中学校,63
大宮中学校,60
聖賢小学校,59
清江小学校,44
摂陽中学校,61
今宮中学校,59
九条南小学校,54
茨田北小学校,51
南港中央公園,36
出来島小学校,30
少林寺,47
浜寺,50
三宝,39
若松台,56
石津,43
登美丘,59
深井,53
美原,53
金岡南,57
高石消防署高師浜出張所,40
豊中市千成,62
豊中市千里,44
豊中市役所,57
吹田市垂水,57
吹田市北消防署,48
吹田市高野台,49
東大阪市西保健センター,58
東大阪市六万寺,44
東大阪市環境衛生検査センター,47
楠葉,44
枚方市役所,54
王仁公園,45
高槻北,50
庄所,54
八尾市保健所,73
成田,
寝屋川市役所,43
