局名,ppb
西部コミュニティセンター,60
国設大阪,42
茨木市役所,54
高石中学校,55
池田市立南畑会館,54
大東市役所,61
府立修徳学院,****
貝塚市消防署,53
島本町役場,****
富田林市役所,51
南海団地,****
泉南市役所,55
緑ケ丘小学校,57
三日市公民館,50
藤井寺市役所,53
岸和田中央公園,58
佐野中学校,52
泉大津市役所,51
豊能町役場,51
此花区役所,50
平尾小学校,45
野中小学校,48
桃谷中学校,51
大宮中学校,62
聖賢小学校,59
清江小学校,45
摂陽中学校,53
今宮中学校,47
九条南小学校,44
茨田北小学校,75
南港中央公園,43
出来島小学校,31
少林寺,58
浜寺,55
三宝,49
若松台,62
石津,47
登美丘,63
深井,62
美原,40
金岡南,61
高石消防署高師浜出張所,45
豊中市千成,50
豊中市千里,50
豊中市役所,****
吹田市垂水,53
吹田市北消防署,57
吹田市高野台,56
東大阪市西保健センター,64
東大阪市六万寺,50
東大阪市環境衛生検査センター,56
楠葉,46
枚方市役所,54
王仁公園,42
高槻北,53
庄所,55
八尾市保健所,53
成田,
寝屋川市役所,49
