局名,ppb
西部コミュニティセンター,52
国設大阪,53
茨木市役所,49
高石中学校,61
池田市立南畑会館,52
大東市役所,52
府立修徳学院,36
貝塚市消防署,63
島本町役場,45
富田林市役所,45
南海団地,65
泉南市役所,64
緑ケ丘小学校,50
三日市公民館,40
藤井寺市役所,47
岸和田中央公園,69
佐野中学校,69
泉大津市役所,60
豊能町役場,44
此花区役所,58
平尾小学校,54
野中小学校,60
桃谷中学校,56
大宮中学校,55
聖賢小学校,53
清江小学校,56
摂陽中学校,53
今宮中学校,60
九条南小学校,58
茨田北小学校,56
南港中央公園,58
出来島小学校,49
少林寺,63
浜寺,66
三宝,61
若松台,48
石津,60
登美丘,49
深井,56
美原,37
金岡南,52
高石消防署高師浜出張所,62
豊中市千成,63
豊中市千里,49
豊中市役所,54
吹田市垂水,56
吹田市北消防署,55
吹田市高野台,53
東大阪市西保健センター,53
東大阪市六万寺,47
東大阪市環境衛生検査センター,51
楠葉,49
枚方市役所,54
王仁公園,43
高槻北,49
庄所,53
八尾市保健所,52
成田,
寝屋川市役所,47
