局名,ppb
西部コミュニティセンター,61
国設大阪,55
茨木市役所,63
高石中学校,62
池田市立南畑会館,66
大東市役所,64
府立修徳学院,54
貝塚市消防署,58
島本町役場,46
富田林市役所,63
南海団地,53
泉南市役所,60
緑ケ丘小学校,57
三日市公民館,61
藤井寺市役所,64
岸和田中央公園,62
佐野中学校,63
泉大津市役所,58
豊能町役場,44
此花区役所,62
平尾小学校,54
野中小学校,61
桃谷中学校,51
大宮中学校,61
聖賢小学校,58
清江小学校,58
摂陽中学校,53
今宮中学校,59
九条南小学校,61
茨田北小学校,64
南港中央公園,61
出来島小学校,50
少林寺,61
浜寺,66
三宝,59
若松台,57
石津,57
登美丘,58
深井,57
美原,50
金岡南,57
高石消防署高師浜出張所,59
豊中市千成,63
豊中市千里,59
豊中市役所,63
吹田市垂水,64
吹田市北消防署,67
吹田市高野台,66
東大阪市西保健センター,56
東大阪市六万寺,65
東大阪市環境衛生検査センター,60
楠葉,56
枚方市役所,69
王仁公園,54
高槻北,55
庄所,62
八尾市保健所,58
成田,
寝屋川市役所,62
