局名,ppb
西部コミュニティセンター,58
国設大阪,47
茨木市役所,63
高石中学校,59
池田市立南畑会館,55
大東市役所,73
府立修徳学院,45
貝塚市消防署,58
島本町役場,50
富田林市役所,70
南海団地,51
泉南市役所,****
緑ケ丘小学校,66
三日市公民館,64
藤井寺市役所,62
岸和田中央公園,63
佐野中学校,54
泉大津市役所,56
豊能町役場,61
此花区役所,56
平尾小学校,49
野中小学校,57
桃谷中学校,54
大宮中学校,60
聖賢小学校,57
清江小学校,47
摂陽中学校,47
今宮中学校,52
九条南小学校,51
茨田北小学校,71
南港中央公園,48
出来島小学校,38
少林寺,61
浜寺,58
三宝,56
若松台,75
石津,54
登美丘,78
深井,73
美原,56
金岡南,73
高石消防署高師浜出張所,50
豊中市千成,57
豊中市千里,48
豊中市役所,****
吹田市垂水,57
吹田市北消防署,59
吹田市高野台,56
東大阪市西保健センター,58
東大阪市六万寺,54
東大阪市環境衛生検査センター,60
楠葉,46
枚方市役所,48
王仁公園,38
高槻北,66
庄所,62
八尾市保健所,60
成田,
寝屋川市役所,47
