局名,ppb
西部コミュニティセンター,44
国設大阪,41
茨木市役所,40
高石中学校,63
池田市立南畑会館,44
大東市役所,54
府立修徳学院,53
貝塚市消防署,68
島本町役場,38
富田林市役所,64
南海団地,60
泉南市役所,75
緑ケ丘小学校,71
三日市公民館,63
藤井寺市役所,58
岸和田中央公園,73
佐野中学校,61
泉大津市役所,64
豊能町役場,42
此花区役所,51
平尾小学校,44
野中小学校,44
桃谷中学校,48
大宮中学校,46
聖賢小学校,47
清江小学校,51
摂陽中学校,50
今宮中学校,46
九条南小学校,46
茨田北小学校,47
南港中央公園,52
出来島小学校,37
少林寺,59
浜寺,70
三宝,58
若松台,69
石津,56
登美丘,67
深井,66
美原,51
金岡南,59
高石消防署高師浜出張所,58
豊中市千成,45
豊中市千里,41
豊中市役所,40
吹田市垂水,39
吹田市北消防署,42
吹田市高野台,42
東大阪市西保健センター,56
東大阪市六万寺,56
東大阪市環境衛生検査センター,49
楠葉,41
枚方市役所,44
王仁公園,44
高槻北,41
庄所,43
八尾市保健所,58
成田,
寝屋川市役所,42
