局名,ppb
西部コミュニティセンター,74
国設大阪,70
茨木市役所,64
高石中学校,75
池田市立南畑会館,72
大東市役所,74
府立修徳学院,55
貝塚市消防署,67
島本町役場,67
富田林市役所,59
南海団地,55
泉南市役所,58
緑ケ丘小学校,55
三日市公民館,37
藤井寺市役所,71
岸和田中央公園,71
佐野中学校,62
泉大津市役所,71
豊能町役場,37
此花区役所,68
平尾小学校,76
野中小学校,69
桃谷中学校,64
大宮中学校,74
聖賢小学校,71
清江小学校,72
摂陽中学校,73
今宮中学校,76
九条南小学校,65
茨田北小学校,75
南港中央公園,66
出来島小学校,51
少林寺,79
浜寺,76
三宝,67
若松台,62
石津,75
登美丘,77
深井,81
美原,65
金岡南,78
高石消防署高師浜出張所,57
豊中市千成,73
豊中市千里,65
豊中市役所,65
吹田市垂水,73
吹田市北消防署,74
吹田市高野台,70
東大阪市西保健センター,80
東大阪市六万寺,75
東大阪市環境衛生検査センター,77
楠葉,75
枚方市役所,75
王仁公園,71
高槻北,50
庄所,66
八尾市保健所,74
成田,
寝屋川市役所,70
