局名,ppb
西部コミュニティセンター,58
国設大阪,57
茨木市役所,51
高石中学校,****
池田市立南畑会館,54
大東市役所,62
府立修徳学院,49
貝塚市消防署,52
島本町役場,56
富田林市役所,62
南海団地,49
泉南市役所,57
緑ケ丘小学校,62
三日市公民館,55
藤井寺市役所,57
岸和田中央公園,55
佐野中学校,56
泉大津市役所,****
豊能町役場,49
此花区役所,51
平尾小学校,48
野中小学校,63
桃谷中学校,64
大宮中学校,64
聖賢小学校,62
清江小学校,53
摂陽中学校,67
今宮中学校,61
九条南小学校,47
茨田北小学校,66
南港中央公園,28
出来島小学校,42
少林寺,60
浜寺,70
三宝,54
若松台,62
石津,61
登美丘,64
深井,64
美原,46
金岡南,64
高石消防署高師浜出張所,52
豊中市千成,61
豊中市千里,51
豊中市役所,55
吹田市垂水,60
吹田市北消防署,58
吹田市高野台,57
東大阪市西保健センター,70
東大阪市六万寺,70
東大阪市環境衛生検査センター,65
楠葉,52
枚方市役所,56
王仁公園,57
高槻北,****
庄所,58
八尾市保健所,74
成田,
寝屋川市役所,53
