局名,ppb
西部コミュニティセンター,64
国設大阪,75
茨木市役所,57
高石中学校,67
池田市立南畑会館,70
大東市役所,63
府立修徳学院,55
貝塚市消防署,74
島本町役場,58
富田林市役所,67
南海団地,65
泉南市役所,72
緑ケ丘小学校,72
三日市公民館,61
藤井寺市役所,61
岸和田中央公園,79
佐野中学校,73
泉大津市役所,72
豊能町役場,65
此花区役所,59
平尾小学校,65
野中小学校,72
桃谷中学校,57
大宮中学校,70
聖賢小学校,71
清江小学校,63
摂陽中学校,63
今宮中学校,73
九条南小学校,66
茨田北小学校,69
南港中央公園,53
出来島小学校,42
少林寺,70
浜寺,73
三宝,64
若松台,80
石津,64
登美丘,86
深井,85
美原,56
金岡南,74
高石消防署高師浜出張所,71
豊中市千成,72
豊中市千里,64
豊中市役所,68
吹田市垂水,
吹田市北消防署,
吹田市高野台,
東大阪市西保健センター,65
東大阪市六万寺,59
東大阪市環境衛生検査センター,56
楠葉,55
枚方市役所,67
王仁公園,57
高槻北,59
庄所,64
八尾市保健所,60
成田,
寝屋川市役所,55
