局名,ppb
西部コミュニティセンター,63
国設大阪,56
茨木市役所,62
高石中学校,56
池田市立南畑会館,72
大東市役所,68
府立修徳学院,52
貝塚市消防署,57
島本町役場,56
富田林市役所,64
南海団地,45
泉南市役所,62
緑ケ丘小学校,58
三日市公民館,58
藤井寺市役所,64
岸和田中央公園,61
佐野中学校,55
泉大津市役所,57
豊能町役場,62
此花区役所,50
平尾小学校,55
野中小学校,65
桃谷中学校,60
大宮中学校,63
聖賢小学校,61
清江小学校,54
摂陽中学校,62
今宮中学校,54
九条南小学校,55
茨田北小学校,68
南港中央公園,50
出来島小学校,42
少林寺,58
浜寺,61
三宝,56
若松台,60
石津,53
登美丘,66
深井,66
美原,51
金岡南,65
高石消防署高師浜出張所,45
豊中市千成,69
豊中市千里,61
豊中市役所,65
吹田市垂水,68
吹田市北消防署,69
吹田市高野台,68
東大阪市西保健センター,65
東大阪市六万寺,66
東大阪市環境衛生検査センター,63
楠葉,80
枚方市役所,79
王仁公園,72
高槻北,73
庄所,74
八尾市保健所,67
成田,
寝屋川市役所,67
