局名,ppb
西部コミュニティセンター,62
国設大阪,61
茨木市役所,57
高石中学校,63
池田市立南畑会館,60
大東市役所,64
府立修徳学院,65
貝塚市消防署,64
島本町役場,59
富田林市役所,76
南海団地,59
泉南市役所,65
緑ケ丘小学校,71
三日市公民館,74
藤井寺市役所,71
岸和田中央公園,70
佐野中学校,62
泉大津市役所,64
豊能町役場,49
此花区役所,57
平尾小学校,60
野中小学校,61
桃谷中学校,61
大宮中学校,64
聖賢小学校,62
清江小学校,61
摂陽中学校,58
今宮中学校,60
九条南小学校,58
茨田北小学校,64
南港中央公園,59
出来島小学校,36
少林寺,67
浜寺,70
三宝,61
若松台,73
石津,67
登美丘,71
深井,70
美原,56
金岡南,65
高石消防署高師浜出張所,55
豊中市千成,61
豊中市千里,60
豊中市役所,61
吹田市垂水,63
吹田市北消防署,67
吹田市高野台,65
東大阪市西保健センター,64
東大阪市六万寺,67
東大阪市環境衛生検査センター,64
楠葉,68
枚方市役所,66
王仁公園,61
高槻北,64
庄所,66
八尾市保健所,67
成田,
寝屋川市役所,61
