局名,ppb
西部コミュニティセンター,57
国設大阪,60
茨木市役所,60
高石中学校,65
池田市立南畑会館,58
大東市役所,57
府立修徳学院,48
貝塚市消防署,74
島本町役場,41
富田林市役所,58
南海団地,68
泉南市役所,82
緑ケ丘小学校,78
三日市公民館,63
藤井寺市役所,53
岸和田中央公園,80
佐野中学校,79
泉大津市役所,68
豊能町役場,46
此花区役所,60
平尾小学校,56
野中小学校,62
桃谷中学校,58
大宮中学校,59
聖賢小学校,59
清江小学校,66
摂陽中学校,54
今宮中学校,59
九条南小学校,60
茨田北小学校,59
南港中央公園,53
出来島小学校,58
少林寺,74
浜寺,73
三宝,63
若松台,73
石津,64
登美丘,73
深井,73
美原,44
金岡南,68
高石消防署高師浜出張所,59
豊中市千成,61
豊中市千里,56
豊中市役所,62
吹田市垂水,60
吹田市北消防署,60
吹田市高野台,59
東大阪市西保健センター,58
東大阪市六万寺,53
東大阪市環境衛生検査センター,53
楠葉,55
枚方市役所,61
王仁公園,55
高槻北,50
庄所,60
八尾市保健所,55
成田,
寝屋川市役所,51
