局名,ppb
西部コミュニティセンター,43
国設大阪,52
茨木市役所,51
高石中学校,53
池田市立南畑会館,52
大東市役所,44
府立修徳学院,41
貝塚市消防署,56
島本町役場,45
富田林市役所,48
南海団地,61
泉南市役所,69
緑ケ丘小学校,55
三日市公民館,49
藤井寺市役所,46
岸和田中央公園,59
佐野中学校,64
泉大津市役所,50
豊能町役場,48
此花区役所,47
平尾小学校,55
野中小学校,53
桃谷中学校,54
大宮中学校,50
聖賢小学校,48
清江小学校,53
摂陽中学校,52
今宮中学校,58
九条南小学校,51
茨田北小学校,49
南港中央公園,54
出来島小学校,50
少林寺,51
浜寺,58
三宝,57
若松台,55
石津,62
登美丘,50
深井,54
美原,33
金岡南,52
高石消防署高師浜出張所,58
豊中市千成,53
豊中市千里,47
豊中市役所,49
吹田市垂水,50
吹田市北消防署,51
吹田市高野台,51
東大阪市西保健センター,54
東大阪市六万寺,42
東大阪市環境衛生検査センター,47
楠葉,42
枚方市役所,49
王仁公園,45
高槻北,46
庄所,52
八尾市保健所,46
成田,
寝屋川市役所,40
