局名,ppb
西部コミュニティセンター,0
国設大阪,1
茨木市役所,1
高石中学校,2
池田市立南畑会館,11
大東市役所,1
府立修徳学院,12
貝塚市消防署,9
島本町役場,0
富田林市役所,8
南海団地,29
泉南市役所,19
緑ケ丘小学校,14
三日市公民館,7
藤井寺市役所,6
岸和田中央公園,6
佐野中学校,13
泉大津市役所,8
豊能町役場,3
此花区役所,1
平尾小学校,2
野中小学校,3
桃谷中学校,2
大宮中学校,2
聖賢小学校,1
清江小学校,6
摂陽中学校,0
今宮中学校,2
九条南小学校,3
茨田北小学校,3
南港中央公園,1
出来島小学校,2
少林寺,6
浜寺,7
三宝,6
若松台,18
石津,5
登美丘,10
深井,5
美原,3
金岡南,6
高石消防署高師浜出張所,2
豊中市千成,2
豊中市千里,3
豊中市役所,7
吹田市垂水,****
吹田市北消防署,2
吹田市高野台,0
東大阪市西保健センター,1
東大阪市六万寺,9
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,2
王仁公園,1
高槻北,****
庄所,1
八尾市保健所,0
成田,
寝屋川市役所,2
