局名,ppb
西部コミュニティセンター,18
国設大阪,26
茨木市役所,13
高石中学校,19
池田市立南畑会館,28
大東市役所,22
府立修徳学院,13
貝塚市消防署,29
島本町役場,8
富田林市役所,17
南海団地,33
泉南市役所,35
緑ケ丘小学校,24
三日市公民館,17
藤井寺市役所,18
岸和田中央公園,26
佐野中学校,34
泉大津市役所,21
豊能町役場,11
此花区役所,****
平尾小学校,31
野中小学校,26
桃谷中学校,23
大宮中学校,****
聖賢小学校,****
清江小学校,17
摂陽中学校,****
今宮中学校,28
九条南小学校,****
茨田北小学校,****
南港中央公園,24
出来島小学校,21
少林寺,19
浜寺,20
三宝,18
若松台,19
石津,19
登美丘,14
深井,14
美原,7
金岡南,16
高石消防署高師浜出張所,20
豊中市千成,23
豊中市千里,21
豊中市役所,24
吹田市垂水,22
吹田市北消防署,20
吹田市高野台,20
東大阪市西保健センター,20
東大阪市六万寺,27
東大阪市環境衛生検査センター,16
楠葉,4
枚方市役所,6
王仁公園,12
高槻北,****
庄所,5
八尾市保健所,26
成田,
寝屋川市役所,14
