局名,ppb
西部コミュニティセンター,60
国設大阪,58
茨木市役所,48
高石中学校,58
池田市立南畑会館,57
大東市役所,63
府立修徳学院,60
貝塚市消防署,55
島本町役場,54
富田林市役所,71
南海団地,49
泉南市役所,52
緑ケ丘小学校,59
三日市公民館,69
藤井寺市役所,67
岸和田中央公園,59
佐野中学校,58
泉大津市役所,57
豊能町役場,45
此花区役所,61
平尾小学校,58
野中小学校,58
桃谷中学校,58
大宮中学校,60
聖賢小学校,60
清江小学校,57
摂陽中学校,59
今宮中学校,57
九条南小学校,58
茨田北小学校,64
南港中央公園,56
出来島小学校,50
少林寺,62
浜寺,56
三宝,58
若松台,63
石津,58
登美丘,65
深井,62
美原,49
金岡南,61
高石消防署高師浜出張所,49
豊中市千成,58
豊中市千里,51
豊中市役所,52
吹田市垂水,56
吹田市北消防署,57
吹田市高野台,56
東大阪市西保健センター,60
東大阪市六万寺,63
東大阪市環境衛生検査センター,61
楠葉,60
枚方市役所,61
王仁公園,55
高槻北,****
庄所,60
八尾市保健所,64
成田,
寝屋川市役所,57
