局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,1
高石中学校,3
池田市立南畑会館,15
大東市役所,7
府立修徳学院,10
貝塚市消防署,12
島本町役場,0
富田林市役所,12
南海団地,21
泉南市役所,16
緑ケ丘小学校,13
三日市公民館,11
藤井寺市役所,6
岸和田中央公園,10
佐野中学校,12
泉大津市役所,11
豊能町役場,7
此花区役所,2
平尾小学校,2
野中小学校,2
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,6
摂陽中学校,0
今宮中学校,3
九条南小学校,2
茨田北小学校,3
南港中央公園,1
出来島小学校,2
少林寺,9
浜寺,10
三宝,9
若松台,18
石津,8
登美丘,16
深井,5
美原,6
金岡南,10
高石消防署高師浜出張所,3
豊中市千成,2
豊中市千里,1
豊中市役所,3
吹田市垂水,1
吹田市北消防署,8
吹田市高野台,****
東大阪市西保健センター,2
東大阪市六万寺,8
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,0
王仁公園,1
高槻北,****
庄所,2
八尾市保健所,2
成田,
寝屋川市役所,2
