局名,ppb
西部コミュニティセンター,46
国設大阪,51
茨木市役所,51
高石中学校,58
池田市立南畑会館,54
大東市役所,48
府立修徳学院,40
貝塚市消防署,70
島本町役場,51
富田林市役所,49
南海団地,73
泉南市役所,81
緑ケ丘小学校,56
三日市公民館,51
藤井寺市役所,44
岸和田中央公園,76
佐野中学校,81
泉大津市役所,69
豊能町役場,52
此花区役所,51
平尾小学校,55
野中小学校,52
桃谷中学校,46
大宮中学校,50
聖賢小学校,48
清江小学校,48
摂陽中学校,45
今宮中学校,55
九条南小学校,54
茨田北小学校,50
南港中央公園,61
出来島小学校,51
少林寺,50
浜寺,62
三宝,54
若松台,56
石津,61
登美丘,51
深井,51
美原,35
金岡南,48
高石消防署高師浜出張所,67
豊中市千成,51
豊中市千里,47
豊中市役所,50
吹田市垂水,50
吹田市北消防署,50
吹田市高野台,50
東大阪市西保健センター,47
東大阪市六万寺,43
東大阪市環境衛生検査センター,42
楠葉,48
枚方市役所,52
王仁公園,47
高槻北,50
庄所,54
八尾市保健所,43
成田,
寝屋川市役所,41
