局名,ppb
西部コミュニティセンター,47
国設大阪,51
茨木市役所,57
高石中学校,48
池田市立南畑会館,53
大東市役所,50
府立修徳学院,47
貝塚市消防署,54
島本町役場,52
富田林市役所,51
南海団地,62
泉南市役所,65
緑ケ丘小学校,50
三日市公民館,46
藤井寺市役所,50
岸和田中央公園,50
佐野中学校,57
泉大津市役所,38
豊能町役場,44
此花区役所,48
平尾小学校,41
野中小学校,56
桃谷中学校,50
大宮中学校,54
聖賢小学校,****
清江小学校,49
摂陽中学校,38
今宮中学校,55
九条南小学校,46
茨田北小学校,52
南港中央公園,37
出来島小学校,40
少林寺,53
浜寺,57
三宝,53
若松台,53
石津,51
登美丘,54
深井,57
美原,36
金岡南,55
高石消防署高師浜出張所,30
豊中市千成,55
豊中市千里,50
豊中市役所,54
吹田市垂水,53
吹田市北消防署,58
吹田市高野台,57
東大阪市西保健センター,53
東大阪市六万寺,48
東大阪市環境衛生検査センター,48
楠葉,49
枚方市役所,55
王仁公園,48
高槻北,52
庄所,58
八尾市保健所,51
成田,
寝屋川市役所,44
