局名,ppb
西部コミュニティセンター,61
国設大阪,60
茨木市役所,55
高石中学校,64
池田市立南畑会館,61
大東市役所,65
府立修徳学院,62
貝塚市消防署,61
島本町役場,46
富田林市役所,74
南海団地,60
泉南市役所,65
緑ケ丘小学校,71
三日市公民館,71
藤井寺市役所,72
岸和田中央公園,67
佐野中学校,63
泉大津市役所,62
豊能町役場,48
此花区役所,57
平尾小学校,57
野中小学校,59
桃谷中学校,62
大宮中学校,63
聖賢小学校,61
清江小学校,61
摂陽中学校,61
今宮中学校,59
九条南小学校,56
茨田北小学校,64
南港中央公園,55
出来島小学校,42
少林寺,65
浜寺,67
三宝,58
若松台,73
石津,64
登美丘,75
深井,73
美原,59
金岡南,68
高石消防署高師浜出張所,55
豊中市千成,59
豊中市千里,57
豊中市役所,49
吹田市垂水,60
吹田市北消防署,63
吹田市高野台,62
東大阪市西保健センター,66
東大阪市六万寺,70
東大阪市環境衛生検査センター,66
楠葉,48
枚方市役所,61
王仁公園,54
高槻北,54
庄所,60
八尾市保健所,67
成田,
寝屋川市役所,61
