局名,ppb
西部コミュニティセンター,13
国設大阪,15
茨木市役所,14
高石中学校,8
池田市立南畑会館,26
大東市役所,15
府立修徳学院,10
貝塚市消防署,12
島本町役場,1
富田林市役所,7
南海団地,23
泉南市役所,13
緑ケ丘小学校,10
三日市公民館,7
藤井寺市役所,13
岸和田中央公園,10
佐野中学校,13
泉大津市役所,7
豊能町役場,7
此花区役所,12
平尾小学校,17
野中小学校,21
桃谷中学校,13
大宮中学校,12
聖賢小学校,12
清江小学校,12
摂陽中学校,10
今宮中学校,15
九条南小学校,16
茨田北小学校,10
南港中央公園,3
出来島小学校,16
少林寺,8
浜寺,9
三宝,12
若松台,15
石津,8
登美丘,8
深井,8
美原,5
金岡南,10
高石消防署高師浜出張所,9
豊中市千成,13
豊中市千里,18
豊中市役所,20
吹田市垂水,18
吹田市北消防署,21
吹田市高野台,20
東大阪市西保健センター,13
東大阪市六万寺,17
東大阪市環境衛生検査センター,7
楠葉,3
枚方市役所,10
王仁公園,6
高槻北,11
庄所,7
八尾市保健所,6
成田,
寝屋川市役所,8
