局名,ppb
西部コミュニティセンター,58
国設大阪,51
茨木市役所,48
高石中学校,54
池田市立南畑会館,60
大東市役所,56
府立修徳学院,49
貝塚市消防署,52
島本町役場,49
富田林市役所,56
南海団地,49
泉南市役所,52
緑ケ丘小学校,53
三日市公民館,53
藤井寺市役所,53
岸和田中央公園,61
佐野中学校,57
泉大津市役所,56
豊能町役場,42
此花区役所,57
平尾小学校,55
野中小学校,55
桃谷中学校,54
大宮中学校,58
聖賢小学校,54
清江小学校,49
摂陽中学校,52
今宮中学校,54
九条南小学校,52
茨田北小学校,56
南港中央公園,51
出来島小学校,45
少林寺,53
浜寺,57
三宝,51
若松台,55
石津,57
登美丘,56
深井,55
美原,42
金岡南,55
高石消防署高師浜出張所,
豊中市千成,57
豊中市千里,52
豊中市役所,55
吹田市垂水,56
吹田市北消防署,58
吹田市高野台,57
東大阪市西保健センター,53
東大阪市六万寺,53
東大阪市環境衛生検査センター,53
楠葉,56
枚方市役所,57
王仁公園,54
高槻北,****
庄所,58
八尾市保健所,54
成田,
寝屋川市役所,53
