局名,ppb
西部コミュニティセンター,53
国設大阪,49
茨木市役所,44
高石中学校,49
池田市立南畑会館,56
大東市役所,52
府立修徳学院,44
貝塚市消防署,50
島本町役場,40
富田林市役所,49
南海団地,52
泉南市役所,55
緑ケ丘小学校,54
三日市公民館,48
藤井寺市役所,51
岸和田中央公園,52
佐野中学校,52
泉大津市役所,47
豊能町役場,42
此花区役所,50
平尾小学校,50
野中小学校,50
桃谷中学校,52
大宮中学校,53
聖賢小学校,51
清江小学校,47
摂陽中学校,47
今宮中学校,49
九条南小学校,47
茨田北小学校,54
南港中央公園,48
出来島小学校,29
少林寺,51
浜寺,52
三宝,38
若松台,54
石津,52
登美丘,49
深井,49
美原,37
金岡南,52
高石消防署高師浜出張所,47
豊中市千成,52
豊中市千里,49
豊中市役所,47
吹田市垂水,53
吹田市北消防署,53
吹田市高野台,52
東大阪市西保健センター,54
東大阪市六万寺,50
東大阪市環境衛生検査センター,52
楠葉,55
枚方市役所,54
王仁公園,50
高槻北,****
庄所,54
八尾市保健所,47
成田,
寝屋川市役所,51
