局名,ppb
西部コミュニティセンター,46
国設大阪,43
茨木市役所,52
高石中学校,62
池田市立南畑会館,57
大東市役所,57
府立修徳学院,51
貝塚市消防署,53
島本町役場,45
富田林市役所,61
南海団地,50
泉南市役所,54
緑ケ丘小学校,58
三日市公民館,62
藤井寺市役所,60
岸和田中央公園,63
佐野中学校,56
泉大津市役所,56
豊能町役場,54
此花区役所,47
平尾小学校,43
野中小学校,51
桃谷中学校,48
大宮中学校,50
聖賢小学校,49
清江小学校,40
摂陽中学校,51
今宮中学校,45
九条南小学校,42
茨田北小学校,58
南港中央公園,36
出来島小学校,38
少林寺,51
浜寺,65
三宝,47
若松台,64
石津,59
登美丘,61
深井,63
美原,43
金岡南,59
高石消防署高師浜出張所,51
豊中市千成,53
豊中市千里,52
豊中市役所,53
吹田市垂水,53
吹田市北消防署,56
吹田市高野台,54
東大阪市西保健センター,55
東大阪市六万寺,52
東大阪市環境衛生検査センター,48
楠葉,48
枚方市役所,50
王仁公園,44
高槻北,****
庄所,54
八尾市保健所,51
成田,
寝屋川市役所,52
