局名,ppb
西部コミュニティセンター,63
国設大阪,48
茨木市役所,****
高石中学校,45
池田市立南畑会館,****
大東市役所,61
府立修徳学院,44
貝塚市消防署,55
島本町役場,55
富田林市役所,61
南海団地,67
泉南市役所,68
緑ケ丘小学校,58
三日市公民館,62
藤井寺市役所,57
岸和田中央公園,58
佐野中学校,64
泉大津市役所,****
豊能町役場,59
此花区役所,46
平尾小学校,41
野中小学校,52
桃谷中学校,51
大宮中学校,60
聖賢小学校,57
清江小学校,34
摂陽中学校,48
今宮中学校,45
九条南小学校,43
茨田北小学校,81
南港中央公園,40
出来島小学校,31
少林寺,47
浜寺,46
三宝,43
若松台,57
石津,48
登美丘,48
深井,54
美原,43
金岡南,44
高石消防署高師浜出張所,41
豊中市千成,48
豊中市千里,56
豊中市役所,51
吹田市垂水,56
吹田市北消防署,63
吹田市高野台,62
東大阪市西保健センター,74
東大阪市六万寺,54
東大阪市環境衛生検査センター,73
楠葉,51
枚方市役所,66
王仁公園,50
高槻北,62
庄所,72
八尾市保健所,69
成田,
寝屋川市役所,66
