局名,ppb
西部コミュニティセンター,70
国設大阪,69
茨木市役所,58
高石中学校,68
池田市立南畑会館,62
大東市役所,66
府立修徳学院,69
貝塚市消防署,66
島本町役場,57
富田林市役所,82
南海団地,57
泉南市役所,61
緑ケ丘小学校,73
三日市公民館,80
藤井寺市役所,77
岸和田中央公園,73
佐野中学校,66
泉大津市役所,66
豊能町役場,60
此花区役所,68
平尾小学校,56
野中小学校,67
桃谷中学校,68
大宮中学校,72
聖賢小学校,71
清江小学校,66
摂陽中学校,67
今宮中学校,61
九条南小学校,63
茨田北小学校,73
南港中央公園,61
出来島小学校,49
少林寺,69
浜寺,70
三宝,64
若松台,74
石津,73
登美丘,74
深井,71
美原,58
金岡南,73
高石消防署高師浜出張所,62
豊中市千成,67
豊中市千里,60
豊中市役所,62
吹田市垂水,69
吹田市北消防署,67
吹田市高野台,68
東大阪市西保健センター,73
東大阪市六万寺,71
東大阪市環境衛生検査センター,71
楠葉,64
枚方市役所,61
王仁公園,59
高槻北,****
庄所,64
八尾市保健所,74
成田,
寝屋川市役所,56
