局名,ppb
西部コミュニティセンター,53
国設大阪,51
茨木市役所,36
高石中学校,52
池田市立南畑会館,40
大東市役所,54
府立修徳学院,44
貝塚市消防署,49
島本町役場,40
富田林市役所,41
南海団地,49
泉南市役所,42
緑ケ丘小学校,44
三日市公民館,29
藤井寺市役所,52
岸和田中央公園,58
佐野中学校,46
泉大津市役所,53
豊能町役場,34
此花区役所,48
平尾小学校,39
野中小学校,47
桃谷中学校,42
大宮中学校,56
聖賢小学校,55
清江小学校,45
摂陽中学校,50
今宮中学校,39
九条南小学校,43
茨田北小学校,58
南港中央公園,22
出来島小学校,15
少林寺,52
浜寺,54
三宝,44
若松台,42
石津,45
登美丘,51
深井,52
美原,41
金岡南,52
高石消防署高師浜出張所,43
豊中市千成,43
豊中市千里,32
豊中市役所,41
吹田市垂水,46
吹田市北消防署,46
吹田市高野台,45
東大阪市西保健センター,46
東大阪市六万寺,42
東大阪市環境衛生検査センター,45
楠葉,54
枚方市役所,55
王仁公園,52
高槻北,41
庄所,51
八尾市保健所,48
成田,
寝屋川市役所,53
