局名,ppb
西部コミュニティセンター,58
国設大阪,50
茨木市役所,41
高石中学校,58
池田市立南畑会館,52
大東市役所,67
府立修徳学院,52
貝塚市消防署,66
島本町役場,64
富田林市役所,73
南海団地,67
泉南市役所,74
緑ケ丘小学校,****
三日市公民館,75
藤井寺市役所,60
岸和田中央公園,70
佐野中学校,64
泉大津市役所,56
豊能町役場,55
此花区役所,49
平尾小学校,45
野中小学校,54
桃谷中学校,53
大宮中学校,59
聖賢小学校,58
清江小学校,40
摂陽中学校,46
今宮中学校,46
九条南小学校,47
茨田北小学校,57
南港中央公園,43
出来島小学校,38
少林寺,64
浜寺,64
三宝,51
若松台,74
石津,55
登美丘,67
深井,68
美原,52
金岡南,69
高石消防署高師浜出張所,48
豊中市千成,57
豊中市千里,46
豊中市役所,45
吹田市垂水,57
吹田市北消防署,56
吹田市高野台,57
東大阪市西保健センター,56
東大阪市六万寺,62
東大阪市環境衛生検査センター,57
楠葉,83
枚方市役所,78
王仁公園,68
高槻北,56
庄所,67
八尾市保健所,56
成田,
寝屋川市役所,65
