局名,ppb
西部コミュニティセンター,45
国設大阪,56
茨木市役所,53
高石中学校,49
池田市立南畑会館,54
大東市役所,48
府立修徳学院,44
貝塚市消防署,47
島本町役場,52
富田林市役所,69
南海団地,48
泉南市役所,54
緑ケ丘小学校,64
三日市公民館,73
藤井寺市役所,65
岸和田中央公園,53
佐野中学校,63
泉大津市役所,51
豊能町役場,55
此花区役所,55
平尾小学校,50
野中小学校,56
桃谷中学校,58
大宮中学校,50
聖賢小学校,47
清江小学校,49
摂陽中学校,59
今宮中学校,56
九条南小学校,54
茨田北小学校,49
南港中央公園,50
出来島小学校,40
少林寺,50
浜寺,54
三宝,38
若松台,66
石津,54
登美丘,60
深井,55
美原,49
金岡南,54
高石消防署高師浜出張所,47
豊中市千成,55
豊中市千里,48
豊中市役所,49
吹田市垂水,49
吹田市北消防署,50
吹田市高野台,49
東大阪市西保健センター,57
東大阪市六万寺,43
東大阪市環境衛生検査センター,43
楠葉,51
枚方市役所,52
王仁公園,49
高槻北,50
庄所,55
八尾市保健所,55
成田,
寝屋川市役所,42
