局名,ppb
西部コミュニティセンター,62
国設大阪,68
茨木市役所,54
高石中学校,53
池田市立南畑会館,53
大東市役所,69
府立修徳学院,74
貝塚市消防署,57
島本町役場,53
富田林市役所,87
南海団地,53
泉南市役所,57
緑ケ丘小学校,70
三日市公民館,70
藤井寺市役所,85
岸和田中央公園,58
佐野中学校,55
泉大津市役所,51
豊能町役場,46
此花区役所,56
平尾小学校,48
野中小学校,65
桃谷中学校,68
大宮中学校,68
聖賢小学校,70
清江小学校,51
摂陽中学校,54
今宮中学校,57
九条南小学校,53
茨田北小学校,55
南港中央公園,45
出来島小学校,31
少林寺,59
浜寺,66
三宝,55
若松台,74
石津,58
登美丘,72
深井,71
美原,65
金岡南,61
高石消防署高師浜出張所,48
豊中市千成,66
豊中市千里,49
豊中市役所,55
吹田市垂水,59
吹田市北消防署,51
吹田市高野台,53
東大阪市西保健センター,****
東大阪市六万寺,74
東大阪市環境衛生検査センター,64
楠葉,57
枚方市役所,66
王仁公園,62
高槻北,****
庄所,65
八尾市保健所,74
成田,
寝屋川市役所,61
