局名,ppb
西部コミュニティセンター,48
国設大阪,53
茨木市役所,56
高石中学校,63
池田市立南畑会館,64
大東市役所,71
府立修徳学院,63
貝塚市消防署,65
島本町役場,59
富田林市役所,69
南海団地,57
泉南市役所,66
緑ケ丘小学校,66
三日市公民館,63
藤井寺市役所,72
岸和田中央公園,68
佐野中学校,66
泉大津市役所,65
豊能町役場,63
此花区役所,54
平尾小学校,54
野中小学校,57
桃谷中学校,63
大宮中学校,58
聖賢小学校,57
清江小学校,57
摂陽中学校,69
今宮中学校,58
九条南小学校,50
茨田北小学校,70
南港中央公園,51
出来島小学校,41
少林寺,69
浜寺,68
三宝,52
若松台,72
石津,62
登美丘,71
深井,72
美原,51
金岡南,72
高石消防署高師浜出張所,55
豊中市千成,58
豊中市千里,57
豊中市役所,57
吹田市垂水,58
吹田市北消防署,64
吹田市高野台,60
東大阪市西保健センター,72
東大阪市六万寺,70
東大阪市環境衛生検査センター,68
楠葉,65
枚方市役所,69
王仁公園,63
高槻北,****
庄所,64
八尾市保健所,75
成田,
寝屋川市役所,62
