局名,ppb
西部コミュニティセンター,59
国設大阪,62
茨木市役所,64
高石中学校,67
池田市立南畑会館,62
大東市役所,58
府立修徳学院,53
貝塚市消防署,75
島本町役場,59
富田林市役所,58
南海団地,78
泉南市役所,88
緑ケ丘小学校,58
三日市公民館,54
藤井寺市役所,54
岸和田中央公園,80
佐野中学校,81
泉大津市役所,73
豊能町役場,58
此花区役所,65
平尾小学校,58
野中小学校,64
桃谷中学校,58
大宮中学校,63
聖賢小学校,61
清江小学校,60
摂陽中学校,55
今宮中学校,63
九条南小学校,62
茨田北小学校,61
南港中央公園,56
出来島小学校,59
少林寺,65
浜寺,78
三宝,65
若松台,59
石津,71
登美丘,57
深井,59
美原,41
金岡南,56
高石消防署高師浜出張所,67
豊中市千成,63
豊中市千里,58
豊中市役所,59
吹田市垂水,59
吹田市北消防署,61
吹田市高野台,62
東大阪市西保健センター,59
東大阪市六万寺,54
東大阪市環境衛生検査センター,56
楠葉,58
枚方市役所,65
王仁公園,55
高槻北,57
庄所,66
八尾市保健所,55
成田,
寝屋川市役所,54
